segment_id,source_clip,t_start,t_end,duration_s,diel_bin,season,hour_sin,hour_cos,month_sin,month_cos,cell
1536460_clip002_s001,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_1536460/site_257_item_1536460_clip_002.webm,98.94,110.295,11.355,dawn,autumn,1.0,0.0,0.5,-0.866025,autumn_dawn
1536688_clip001_s000,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_1536688/site_257_item_1536688_clip_001.webm,154.761,175.032,20.271,dawn,autumn,0.965926,0.258819,0.866025,-0.5,autumn_dawn
1536688_clip001_s001,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_1536688/site_257_item_1536688_clip_001.webm,195.953,206.147,10.194,dawn,autumn,0.965926,0.258819,0.866025,-0.5,autumn_dawn
1536894_clip010_s000,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_1536894/site_257_item_1536894_clip_010.webm,7.639,28.444,20.805,dawn,autumn,0.866025,0.5,0.5,-0.866025,autumn_dawn
1536894_clip014_s000,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_1536894/site_257_item_1536894_clip_014.webm,153.507,164.095,10.588,dawn,autumn,0.866025,0.5,0.5,-0.866025,autumn_dawn
1536894_clip016_s000,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_1536894/site_257_item_1536894_clip_016.webm,77.648,88.654,11.006,dawn,autumn,0.866025,0.5,0.5,-0.866025,autumn_dawn
1536894_clip016_s001,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_1536894/site_257_item_1536894_clip_016.webm,145.775,155.852,10.077,dawn,autumn,0.866025,0.5,0.5,-0.866025,autumn_dawn
1536894_clip017_s000,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_1536894/site_257_item_1536894_clip_017.webm,184.738,195.582,10.844,dawn,autumn,0.866025,0.5,0.5,-0.866025,autumn_dawn
1536894_clip022_s000,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_1536894/site_257_item_1536894_clip_022.webm,50.155,62.229,12.074,dawn,autumn,0.866025,0.5,0.5,-0.866025,autumn_dawn
1536894_clip023_s000,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_1536894/site_257_item_1536894_clip_023.webm,22.523,38.011,15.488,dawn,autumn,0.866025,0.5,0.5,-0.866025,autumn_dawn
1536894_clip023_s001,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_1536894/site_257_item_1536894_clip_023.webm,145.821,156.665,10.844,dawn,autumn,0.866025,0.5,0.5,-0.866025,autumn_dawn
1536894_clip023_s002,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_1536894/site_257_item_1536894_clip_023.webm,183.879,196.882,13.003,dawn,autumn,0.866025,0.5,0.5,-0.866025,autumn_dawn
1670251_clip002_s000,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_1670251/site_257_item_1670251_clip_002.webm,100.937,113.731,12.794,dawn,autumn,1.0,0.0,1.0,0.0,autumn_dawn
1670251_clip010_s000,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_1670251/site_257_item_1670251_clip_010.webm,51.13,61.417,10.286,dawn,autumn,1.0,0.0,1.0,0.0,autumn_dawn
1670251_clip010_s001,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_1670251/site_257_item_1670251_clip_010.webm,129.312,143.453,14.141,dawn,autumn,1.0,0.0,1.0,0.0,autumn_dawn
1670441_clip004_s000,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_1670441/site_257_item_1670441_clip_004.webm,190.961,204.22,13.259,dawn,autumn,1.0,0.0,1.0,0.0,autumn_dawn
1670441_clip006_s000,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_1670441/site_257_item_1670441_clip_006.webm,272.625,283.748,11.122,dawn,autumn,1.0,0.0,1.0,0.0,autumn_dawn
1671032_clip020_s000,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_1671032/site_257_item_1671032_clip_020.webm,214.042,225.303,11.262,dawn,autumn,1.0,0.0,1.0,0.0,autumn_dawn
1671032_clip024_s000,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_1671032/site_257_item_1671032_clip_024.webm,105.883,116.82,10.937,dawn,autumn,1.0,0.0,1.0,0.0,autumn_dawn
1671032_clip024_s001,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_1671032/site_257_item_1671032_clip_024.webm,228.577,239.7,11.122,dawn,autumn,1.0,0.0,1.0,0.0,autumn_dawn
1679930_clip003_s000,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_1679930/site_257_item_1679930_clip_003.webm,249.8,261.48,11.68,dawn,autumn,1.0,0.0,1.0,0.0,autumn_dawn
1679930_clip009_s000,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_1679930/site_257_item_1679930_clip_009.webm,56.099,71.378,15.279,dawn,autumn,1.0,0.0,1.0,0.0,autumn_dawn
1679930_clip009_s001,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_1679930/site_257_item_1679930_clip_009.webm,156.804,168.414,11.61,dawn,autumn,1.0,0.0,1.0,0.0,autumn_dawn
1679930_clip010_s000,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_1679930/site_257_item_1679930_clip_010.webm,166.208,177.052,10.844,dawn,autumn,1.0,0.0,1.0,0.0,autumn_dawn
1679930_clip012_s000,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_1679930/site_257_item_1679930_clip_012.webm,124.296,134.42,10.124,dawn,autumn,1.0,0.0,1.0,0.0,autumn_dawn
1679930_clip013_s000,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_1679930/site_257_item_1679930_clip_013.webm,277.455,291.666,14.211,dawn,autumn,1.0,0.0,1.0,0.0,autumn_dawn
1679930_clip014_s000,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_1679930/site_257_item_1679930_clip_014.webm,161.402,171.99,10.588,dawn,autumn,1.0,0.0,1.0,0.0,autumn_dawn
1679930_clip014_s001,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_1679930/site_257_item_1679930_clip_014.webm,216.317,226.975,10.658,dawn,autumn,1.0,0.0,1.0,0.0,autumn_dawn
1679930_clip015_s000,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_1679930/site_257_item_1679930_clip_015.webm,82.756,100.821,18.065,dawn,autumn,1.0,0.0,1.0,0.0,autumn_dawn
1679930_clip016_s000,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_1679930/site_257_item_1679930_clip_016.webm,82.593,93.042,10.449,dawn,autumn,1.0,0.0,1.0,0.0,autumn_dawn
1679930_clip016_s001,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_1679930/site_257_item_1679930_clip_016.webm,105.07,115.426,10.356,dawn,autumn,1.0,0.0,1.0,0.0,autumn_dawn
1679930_clip016_s002,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_1679930/site_257_item_1679930_clip_016.webm,264.638,276.062,11.424,dawn,autumn,1.0,0.0,1.0,0.0,autumn_dawn
1679930_clip017_s000,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_1679930/site_257_item_1679930_clip_017.webm,119.536,130.357,10.82,dawn,autumn,1.0,0.0,1.0,0.0,autumn_dawn
1679930_clip019_s000,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_1679930/site_257_item_1679930_clip_019.webm,268.121,280.242,12.121,dawn,autumn,1.0,0.0,1.0,0.0,autumn_dawn
1679930_clip021_s000,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_1679930/site_257_item_1679930_clip_021.webm,40.728,55.171,14.443,dawn,autumn,1.0,0.0,1.0,0.0,autumn_dawn
1679930_clip022_s000,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_1679930/site_257_item_1679930_clip_022.webm,39.311,51.873,12.562,dawn,autumn,1.0,0.0,1.0,0.0,autumn_dawn
1679930_clip022_s001,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_1679930/site_257_item_1679930_clip_022.webm,60.488,76.185,15.697,dawn,autumn,1.0,0.0,1.0,0.0,autumn_dawn
1679930_clip023_s000,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_1679930/site_257_item_1679930_clip_023.webm,39.033,49.412,10.379,dawn,autumn,1.0,0.0,1.0,0.0,autumn_dawn
1672550_clip011_s000,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_1672550/site_257_item_1672550_clip_011.webm,214.436,228.879,14.443,dawn,autumn,0.866025,0.5,0.866025,-0.5,autumn_dawn
1672550_clip021_s000,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_1672550/site_257_item_1672550_clip_021.webm,261.968,274.297,12.33,dawn,autumn,0.866025,0.5,0.866025,-0.5,autumn_dawn
1673282_clip007_s000,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_1673282/site_257_item_1673282_clip_007.webm,12.214,23.8,11.587,dawn,autumn,1.0,0.0,0.5,-0.866025,autumn_dawn
1678066_clip001_s000,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_1678066/site_257_item_1678066_clip_001.webm,229.901,241.232,11.331,dawn,autumn,1.0,0.0,0.5,-0.866025,autumn_dawn
1678066_clip002_s000,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_1678066/site_257_item_1678066_clip_002.webm,0.139,10.426,10.286,dawn,autumn,1.0,0.0,0.5,-0.866025,autumn_dawn
1313190_clip007_s000,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_1313190/site_257_item_1313190_clip_007.webm,168.414,183.67,15.256,afternoon,autumn,-0.5,-0.866025,0.866025,-0.5,autumn_afternoon
1313190_clip019_s000,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_1313190/site_257_item_1313190_clip_019.webm,225.466,240.721,15.256,afternoon,autumn,-0.5,-0.866025,0.866025,-0.5,autumn_afternoon
1313190_clip020_s000,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_1313190/site_257_item_1313190_clip_020.webm,112.988,123.368,10.379,afternoon,autumn,-0.5,-0.866025,0.866025,-0.5,autumn_afternoon
1313284_clip002_s000,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_1313284/site_257_item_1313284_clip_002.webm,260.946,299.839,38.893,afternoon,autumn,0.0,-1.0,0.5,-0.866025,autumn_afternoon
1313284_clip011_s000,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_1313284/site_257_item_1313284_clip_011.webm,96.409,107.671,11.262,afternoon,autumn,0.0,-1.0,0.5,-0.866025,autumn_afternoon
1313284_clip014_s000,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_1313284/site_257_item_1313284_clip_014.webm,5.991,29.118,23.127,afternoon,autumn,0.0,-1.0,0.5,-0.866025,autumn_afternoon
1313284_clip014_s001,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_1313284/site_257_item_1313284_clip_014.webm,43.491,60.79,17.299,afternoon,autumn,0.0,-1.0,0.5,-0.866025,autumn_afternoon
1313392_clip007_s000,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_1313392/site_257_item_1313392_clip_007.webm,16.068,26.703,10.635,afternoon,autumn,-0.5,-0.866025,0.866025,-0.5,autumn_afternoon
1313392_clip011_s000,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_1313392/site_257_item_1313392_clip_011.webm,173.105,184.111,11.006,afternoon,autumn,-0.5,-0.866025,0.866025,-0.5,autumn_afternoon
1313392_clip011_s001,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_1313392/site_257_item_1313392_clip_011.webm,186.944,197.277,10.333,afternoon,autumn,-0.5,-0.866025,0.866025,-0.5,autumn_afternoon
1313392_clip022_s000,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_1313392/site_257_item_1313392_clip_022.webm,139.622,155.899,16.277,afternoon,autumn,-0.5,-0.866025,0.866025,-0.5,autumn_afternoon
1313392_clip022_s001,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_1313392/site_257_item_1313392_clip_022.webm,244.413,254.491,10.077,afternoon,autumn,-0.5,-0.866025,0.866025,-0.5,autumn_afternoon
1313480_clip001_s000,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_1313480/site_257_item_1313480_clip_001.webm,107.578,125.713,18.135,afternoon,autumn,-0.5,-0.866025,0.5,-0.866025,autumn_afternoon
1313480_clip001_s001,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_1313480/site_257_item_1313480_clip_001.webm,140.922,174.312,33.39,afternoon,autumn,-0.5,-0.866025,0.5,-0.866025,autumn_afternoon
1313480_clip002_s000,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_1313480/site_257_item_1313480_clip_002.webm,123.739,135.674,11.935,afternoon,autumn,-0.5,-0.866025,0.5,-0.866025,autumn_afternoon
1313480_clip004_s000,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_1313480/site_257_item_1313480_clip_004.webm,21.2,35.364,14.164,afternoon,autumn,-0.5,-0.866025,0.5,-0.866025,autumn_afternoon
1313480_clip005_s000,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_1313480/site_257_item_1313480_clip_005.webm,198.995,223.446,24.451,afternoon,autumn,-0.5,-0.866025,0.5,-0.866025,autumn_afternoon
1313480_clip005_s001,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_1313480/site_257_item_1313480_clip_005.webm,238.678,249.173,10.495,afternoon,autumn,-0.5,-0.866025,0.5,-0.866025,autumn_afternoon
1313480_clip008_s000,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_1313480/site_257_item_1313480_clip_008.webm,87.888,99.335,11.447,afternoon,autumn,-0.5,-0.866025,0.5,-0.866025,autumn_afternoon
1313480_clip009_s000,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_1313480/site_257_item_1313480_clip_009.webm,40.031,59.466,19.435,afternoon,autumn,-0.5,-0.866025,0.5,-0.866025,autumn_afternoon
1313480_clip009_s001,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_1313480/site_257_item_1313480_clip_009.webm,60.651,75.697,15.047,afternoon,autumn,-0.5,-0.866025,0.5,-0.866025,autumn_afternoon
1313480_clip009_s002,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_1313480/site_257_item_1313480_clip_009.webm,83.778,94.087,10.31,afternoon,autumn,-0.5,-0.866025,0.5,-0.866025,autumn_afternoon
1313480_clip013_s000,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_1313480/site_257_item_1313480_clip_013.webm,35.991,48.344,12.353,afternoon,autumn,-0.5,-0.866025,0.5,-0.866025,autumn_afternoon
1313480_clip013_s001,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_1313480/site_257_item_1313480_clip_013.webm,66.595,82.013,15.418,afternoon,autumn,-0.5,-0.866025,0.5,-0.866025,autumn_afternoon
1313480_clip013_s002,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_1313480/site_257_item_1313480_clip_013.webm,231.921,247.943,16.022,afternoon,autumn,-0.5,-0.866025,0.5,-0.866025,autumn_afternoon
1313480_clip015_s000,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_1313480/site_257_item_1313480_clip_015.webm,87.888,97.895,10.008,afternoon,autumn,-0.5,-0.866025,0.5,-0.866025,autumn_afternoon
1313480_clip015_s001,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_1313480/site_257_item_1313480_clip_015.webm,139.157,153.646,14.489,afternoon,autumn,-0.5,-0.866025,0.5,-0.866025,autumn_afternoon
1313480_clip015_s002,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_1313480/site_257_item_1313480_clip_015.webm,196.325,215.179,18.855,afternoon,autumn,-0.5,-0.866025,0.5,-0.866025,autumn_afternoon
1313480_clip015_s003,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_1313480/site_257_item_1313480_clip_015.webm,234.498,245.853,11.355,afternoon,autumn,-0.5,-0.866025,0.5,-0.866025,autumn_afternoon
1313480_clip015_s004,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_1313480/site_257_item_1313480_clip_015.webm,246.062,261.968,15.906,afternoon,autumn,-0.5,-0.866025,0.5,-0.866025,autumn_afternoon
1313480_clip018_s000,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_1313480/site_257_item_1313480_clip_018.webm,27.446,57.26,29.814,afternoon,autumn,-0.5,-0.866025,0.5,-0.866025,autumn_afternoon
1313480_clip018_s001,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_1313480/site_257_item_1313480_clip_018.webm,84.358,95.109,10.751,afternoon,autumn,-0.5,-0.866025,0.5,-0.866025,autumn_afternoon
1313480_clip018_s002,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_1313480/site_257_item_1313480_clip_018.webm,183.995,195.86,11.865,afternoon,autumn,-0.5,-0.866025,0.5,-0.866025,autumn_afternoon
1313480_clip018_s003,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_1313480/site_257_item_1313480_clip_018.webm,229.181,250.59,21.409,afternoon,autumn,-0.5,-0.866025,0.5,-0.866025,autumn_afternoon
1313480_clip019_s000,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_1313480/site_257_item_1313480_clip_019.webm,15.697,30.72,15.023,afternoon,autumn,-0.5,-0.866025,0.5,-0.866025,autumn_afternoon
1313480_clip019_s001,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_1313480/site_257_item_1313480_clip_019.webm,128.476,138.995,10.519,afternoon,autumn,-0.5,-0.866025,0.5,-0.866025,autumn_afternoon
1313480_clip020_s000,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_1313480/site_257_item_1313480_clip_020.webm,158.616,180.674,22.059,afternoon,autumn,-0.5,-0.866025,0.5,-0.866025,autumn_afternoon
1313480_clip020_s001,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_1313480/site_257_item_1313480_clip_020.webm,183.74,201.363,17.624,afternoon,autumn,-0.5,-0.866025,0.5,-0.866025,autumn_afternoon
1313480_clip023_s000,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_1313480/site_257_item_1313480_clip_023.webm,15.139,26.169,11.029,afternoon,autumn,-0.5,-0.866025,0.5,-0.866025,autumn_afternoon
1313480_clip024_s000,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_1313480/site_257_item_1313480_clip_024.webm,221.983,233.082,11.099,afternoon,autumn,-0.5,-0.866025,0.5,-0.866025,autumn_afternoon
1402577_clip009_s000,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_1402577/site_257_item_1402577_clip_009.webm,261.457,276.968,15.511,afternoon,autumn,0.0,-1.0,1.0,0.0,autumn_afternoon
1402577_clip011_s000,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_1402577/site_257_item_1402577_clip_011.webm,44.815,57.934,13.119,afternoon,autumn,0.0,-1.0,1.0,0.0,autumn_afternoon
1402577_clip021_s000,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_1402577/site_257_item_1402577_clip_021.webm,59.35,75.883,16.533,afternoon,autumn,0.0,-1.0,1.0,0.0,autumn_afternoon
1402577_clip023_s000,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_1402577/site_257_item_1402577_clip_023.webm,228.949,243.229,14.28,afternoon,autumn,0.0,-1.0,1.0,0.0,autumn_afternoon
1535281_clip005_s000,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_1535281/site_257_item_1535281_clip_005.webm,140.272,152.021,11.749,afternoon,autumn,-0.5,-0.866025,0.5,-0.866025,autumn_afternoon
1535281_clip005_s001,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_1535281/site_257_item_1535281_clip_005.webm,152.253,173.337,21.084,afternoon,autumn,-0.5,-0.866025,0.5,-0.866025,autumn_afternoon
1535281_clip005_s002,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_1535281/site_257_item_1535281_clip_005.webm,225.559,238.237,12.678,afternoon,autumn,-0.5,-0.866025,0.5,-0.866025,autumn_afternoon
1535281_clip005_s003,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_1535281/site_257_item_1535281_clip_005.webm,256.023,267.331,11.308,afternoon,autumn,-0.5,-0.866025,0.5,-0.866025,autumn_afternoon
1535281_clip005_s004,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_1535281/site_257_item_1535281_clip_005.webm,282.308,300.025,17.717,afternoon,autumn,-0.5,-0.866025,0.5,-0.866025,autumn_afternoon
1535281_clip006_s000,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_1535281/site_257_item_1535281_clip_006.webm,28.096,46.045,17.949,afternoon,autumn,-0.5,-0.866025,0.5,-0.866025,autumn_afternoon
1535281_clip006_s001,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_1535281/site_257_item_1535281_clip_006.webm,64.296,88.932,24.636,afternoon,autumn,-0.5,-0.866025,0.5,-0.866025,autumn_afternoon
1535281_clip006_s002,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_1535281/site_257_item_1535281_clip_006.webm,92.206,106.115,13.909,afternoon,autumn,-0.5,-0.866025,0.5,-0.866025,autumn_afternoon
1535281_clip006_s003,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_1535281/site_257_item_1535281_clip_006.webm,121.139,131.889,10.751,afternoon,autumn,-0.5,-0.866025,0.5,-0.866025,autumn_afternoon
1535281_clip018_s000,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_1535281/site_257_item_1535281_clip_018.webm,173.685,183.716,10.031,afternoon,autumn,-0.5,-0.866025,0.5,-0.866025,autumn_afternoon
1535281_clip022_s000,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_1535281/site_257_item_1535281_clip_022.webm,257.463,268.608,11.146,afternoon,autumn,-0.5,-0.866025,0.5,-0.866025,autumn_afternoon
1535281_clip023_s000,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_1535281/site_257_item_1535281_clip_023.webm,32.833,51.409,18.576,afternoon,autumn,-0.5,-0.866025,0.5,-0.866025,autumn_afternoon
