asset_id,clip_path,source_type,source_site_id,source_recording_id,start_s,end_s,duration_s,recording_group_id,near_duplicate_group_id,selection_rank_in_group,sample_rate,channels,primary_weather,has_rain,has_wind,has_thunder,rain_intensity,wind_intensity,thunder_intensity,mixed_weather,layer_d_role,layer_d_use,analysis_use,analysis_label_quality,human_audit_status,human_weather_label,human_notes,clap_rain_score,clap_wind_score,clap_thunder_score,clap_top_label,contamination_label,contamination_score,env_bucket,env_rain_mm,env_daily_rain_mm,env_wind_speed_ms,env_wind_max_ms,audio_rms_dbfs,audio_peak_dbfs,audio_clipping_ratio,quality_flags,run_id,provenance_json
lib_rain_017,acoustic_ai/layers/layer_b/attempts/murphy__smoke_1__curated_assets/data/weather/rain/mixkit_heavy_rain_plain.wav,sound_library,,mixkit,0,7.500,7.500,sound_library:mixkit:2403,mixkit:2403,1,44100,2,rain,true,false,false,heavy,none,none,false,rain_primary,reject,disabled_site_only,disabled_site_only,maybe_from_audit002;light_rain_audit001;library_disabled_site_only,rain,light rain audit001: changed rain intensity from light to heavy,,,,,,,,,,,,,,,human_maybe_review;library_disabled_site_only,library_expansion_20260601_audit002_selected,"{""provider"":""Mixkit"",""title"":""Heavy rain"",""page_url"":""https://mixkit.co/free-sound-effects/rain/"",""download_url"":""https://assets.mixkit.co/active_storage/sfx/2403/2403.wav"",""audit_page"":""debug/library_weather_fallback_audit_002/listen.html"",""audit_item"":5,""human_accept"":""maybe"",""human_weather_label"":""rain"",""human_intensity"":""light"",""human_reject_reason"":""-"",""license_note"":""Mixkit free sound effect; verify license before release"",""light_rain_audit001"":{""human_accept"":""yes"",""weather_label"":""rain"",""actual_intensity"":""heavy"",""index_action"":""change_to_heavy""}}"
lib_thunder_018,acoustic_ai/layers/layer_b/attempts/murphy__smoke_1__curated_assets/data/weather/thunder/mixkit_thunder_deep_rumble.wav,sound_library,,mixkit,0,18.171,18.171,sound_library:mixkit:1296,mixkit:thunder_rumble_family_1296_1297,2,44100,2,thunder,false,false,true,none,none,heavy,false,thunder_primary,reject,disabled_site_only,disabled_site_only,maybe_from_audit002;library_disabled_site_only,thunder,和上一段好像啊 是不是一个recording 切了两段,,,,,,,,,,,,,,,human_maybe_review;near_duplicate_with_lib_thunder_016;library_disabled_site_only,library_expansion_20260601_audit002_selected,"{""provider"":""Mixkit"",""title"":""Thunder deep rumble"",""page_url"":""https://mixkit.co/free-sound-effects/thunder/"",""download_url"":""https://assets.mixkit.co/active_storage/sfx/1296/1296.wav"",""audit_page"":""debug/library_weather_fallback_audit_002/listen.html"",""audit_item"":13,""human_accept"":""maybe"",""human_weather_label"":""thunder"",""human_intensity"":""heavy"",""human_reject_reason"":""-"",""license_note"":""Mixkit free sound effect; verify license before release""}"
site_mvp002_site257_1401640_003387_003402,acoustic_ai/layers/layer_b/attempts/murphy__smoke_1__curated_assets/data/weather/site_mvp_002/rain_primary/rain_primary__rain__site257_1401640_003387_003402.wav,site,257,1401640,3387.0,3402.0,15.0,site257_1401640,site257_1401640_003387_003402,1,22050,1,rain,true,false,false,heavy,none,none,false,rain_primary,primary,site_ready_pool,site_policy_v03_provisional,site_ready;light_rain_audit001,rain,light rain audit001: changed rain intensity from light to heavy,0.410855,0.187865,0.273617,rain,human_or_machine,0.085926,wind_env_prior,0.42,0.23,3.2,5.96,-26.967,-0.867,0.0,site_ready;server_a_promoted;local_staging,site_mvp_002_rain_expansion,"{""site_id"":""257"",""recording_id"":""1401640"",""source_s3_uri"":""s3://eco-acoustic-data.store.adelaideuni.cloud/dataset/original/site_257_bowra-dry-a/downloaded_clips/site_257_item_1401640/site_257_item_1401640_clip_012.webm"",""source_manifest"":""/Users/murphy/Documents/Codex/2026-05-28/spacerobot-268369-comp-6000-capstone2-https-2/debug/site_weather_layer_d_assets_mvp_002_rain_expansion/layer_d_ready_manifest.csv"",""server_a_source_dir"":""/home/ubuntu/layer_b_site_weather_job/runs/mvp_pool_20260531_002_rain_expansion_layer_d_assets_accept_only/assets_wav_22050_mono"",""promotion_policy_version"":""site_weather_candidate_promotion_v0.1"",""candidate_pool_policy_version"":""site_weather_candidate_pool_v0.2"",""light_rain_audit001"":{""human_accept"":""yes"",""weather_label"":""rain"",""actual_intensity"":""heavy"",""index_action"":""change_to_heavy""}}"
site_mvp002_site257_1313196_000778_000793,acoustic_ai/layers/layer_b/attempts/murphy__smoke_1__curated_assets/data/weather/site_mvp_002/rain_primary/rain_primary__rain__site257_1313196_000778_000793.wav,site,257,1313196,778.0,793.0,15.0,site257_1313196,site257_1313196_000778_000793,2,22050,1,rain,true,false,false,medium,none,none,false,rain_primary,primary,site_ready_pool,site_policy_v03_provisional,site_ready,rain,clear_rain_target_score,0.366741,0.074902,0.075428,rain,human_or_machine,0.02092,wind_env_prior,1.07,0.06,2.89,4.88,-33.417,0.0,1e-06,site_ready;server_a_promoted;local_staging,site_mvp_002_rain_expansion,"{""site_id"":""257"",""recording_id"":""1313196"",""source_s3_uri"":""s3://eco-acoustic-data.store.adelaideuni.cloud/dataset/original/site_257_bowra-dry-a/downloaded_clips/site_257_item_1313196/site_257_item_1313196_clip_003.webm"",""source_manifest"":""/Users/murphy/Documents/Codex/2026-05-28/spacerobot-268369-comp-6000-capstone2-https-2/debug/site_weather_layer_d_assets_mvp_002_rain_expansion/layer_d_ready_manifest.csv"",""server_a_source_dir"":""/home/ubuntu/layer_b_site_weather_job/runs/mvp_pool_20260531_002_rain_expansion_layer_d_assets_accept_only/assets_wav_22050_mono"",""promotion_policy_version"":""site_weather_candidate_promotion_v0.1"",""candidate_pool_policy_version"":""site_weather_candidate_pool_v0.2""}"
site_mvp002_site257_1313196_000202_000217,acoustic_ai/layers/layer_b/attempts/murphy__smoke_1__curated_assets/data/weather/site_mvp_002/rain_primary/rain_primary__rain__site257_1313196_000202_000217.wav,site,257,1313196,202.0,217.0,15.0,site257_1313196,site257_1313196_000202_000217,4,22050,1,rain,true,false,false,medium,none,none,false,rain_primary,primary,site_ready_pool,site_policy_v03_provisional,site_ready,rain,clear_rain_target_score,0.342934,0.076268,0.108331,rain,bird_or_insect,0.043379,wind_env_prior,1.07,0.06,2.89,4.88,-34.155,-1.338,0.0,site_ready;server_a_promoted;local_staging,site_mvp_002_rain_expansion,"{""site_id"":""257"",""recording_id"":""1313196"",""source_s3_uri"":""s3://eco-acoustic-data.store.adelaideuni.cloud/dataset/original/site_257_bowra-dry-a/downloaded_clips/site_257_item_1313196/site_257_item_1313196_clip_001.webm"",""source_manifest"":""/Users/murphy/Documents/Codex/2026-05-28/spacerobot-268369-comp-6000-capstone2-https-2/debug/site_weather_layer_d_assets_mvp_002_rain_expansion/layer_d_ready_manifest.csv"",""server_a_source_dir"":""/home/ubuntu/layer_b_site_weather_job/runs/mvp_pool_20260531_002_rain_expansion_layer_d_assets_accept_only/assets_wav_22050_mono"",""promotion_policy_version"":""site_weather_candidate_promotion_v0.1"",""candidate_pool_policy_version"":""site_weather_candidate_pool_v0.2""}"
site_mvp002_site257_1313196_001630_001645,acoustic_ai/layers/layer_b/attempts/murphy__smoke_1__curated_assets/data/weather/site_mvp_002/rain_primary/rain_primary__rain__site257_1313196_001630_001645.wav,site,257,1313196,1630.0,1645.0,15.0,site257_1313196,site257_1313196_001630_001645,5,22050,1,rain,true,false,false,medium,none,none,false,rain_primary,primary,site_ready_pool,site_policy_v03_provisional,site_ready,rain,clear_rain_target_score,0.352952,0.101963,0.135588,rain,bird_or_insect,0.111576,wind_env_prior,1.07,0.06,2.89,4.88,-33.093,-1.92,0.0,site_ready;server_a_promoted;local_staging,site_mvp_002_rain_expansion,"{""site_id"":""257"",""recording_id"":""1313196"",""source_s3_uri"":""s3://eco-acoustic-data.store.adelaideuni.cloud/dataset/original/site_257_bowra-dry-a/downloaded_clips/site_257_item_1313196/site_257_item_1313196_clip_006.webm"",""source_manifest"":""/Users/murphy/Documents/Codex/2026-05-28/spacerobot-268369-comp-6000-capstone2-https-2/debug/site_weather_layer_d_assets_mvp_002_rain_expansion/layer_d_ready_manifest.csv"",""server_a_source_dir"":""/home/ubuntu/layer_b_site_weather_job/runs/mvp_pool_20260531_002_rain_expansion_layer_d_assets_accept_only/assets_wav_22050_mono"",""promotion_policy_version"":""site_weather_candidate_promotion_v0.1"",""candidate_pool_policy_version"":""site_weather_candidate_pool_v0.2""}"
site_mvp002_site257_1313196_001218_001233,acoustic_ai/layers/layer_b/attempts/murphy__smoke_1__curated_assets/data/weather/site_mvp_002/rain_primary/rain_primary__rain__site257_1313196_001218_001233.wav,site,257,1313196,1218.0,1233.0,15.0,site257_1313196,site257_1313196_001218_001233,6,22050,1,rain,true,false,false,medium,none,none,false,rain_primary,primary,site_ready_pool,site_policy_v03_provisional,site_ready,rain,clear_rain_target_score,0.333615,0.089894,0.089269,rain,human_or_machine,0.060665,wind_env_prior,1.07,0.06,2.89,4.88,-34.942,-8.498,0.0,site_ready;server_a_promoted;local_staging,site_mvp_002_rain_expansion,"{""site_id"":""257"",""recording_id"":""1313196"",""source_s3_uri"":""s3://eco-acoustic-data.store.adelaideuni.cloud/dataset/original/site_257_bowra-dry-a/downloaded_clips/site_257_item_1313196/site_257_item_1313196_clip_005.webm"",""source_manifest"":""/Users/murphy/Documents/Codex/2026-05-28/spacerobot-268369-comp-6000-capstone2-https-2/debug/site_weather_layer_d_assets_mvp_002_rain_expansion/layer_d_ready_manifest.csv"",""server_a_source_dir"":""/home/ubuntu/layer_b_site_weather_job/runs/mvp_pool_20260531_002_rain_expansion_layer_d_assets_accept_only/assets_wav_22050_mono"",""promotion_policy_version"":""site_weather_candidate_promotion_v0.1"",""candidate_pool_policy_version"":""site_weather_candidate_pool_v0.2""}"
site_mvp002_site257_214665_001923_001938,acoustic_ai/layers/layer_b/attempts/murphy__smoke_1__curated_assets/data/weather/site_mvp_002/rain_primary/rain_primary__rain__site257_214665_001923_001938.wav,site,257,214665,1923.0,1938.0,15.0,site257_214665,site257_214665_001923_001938,7,22050,1,rain,true,false,false,light,none,none,false,rain_primary,primary,site_ready_pool,site_policy_v03_provisional,site_ready,rain,clear_rain_target_score,0.35807,0.186144,0.118117,rain,human_or_machine,0.144479,wind_env_prior,0.0,77.69,0.82,7.1,-47.328,-15.414,0.0,site_ready;server_a_promoted;local_staging,site_mvp_002_rain_expansion,"{""site_id"":""257"",""recording_id"":""214665"",""source_s3_uri"":""s3://eco-acoustic-data.store.adelaideuni.cloud/dataset/original/site_257_bowra-dry-a/downloaded_clips/site_257_item_214665/site_257_item_214665_clip_007.webm"",""source_manifest"":""/Users/murphy/Documents/Codex/2026-05-28/spacerobot-268369-comp-6000-capstone2-https-2/debug/site_weather_layer_d_assets_mvp_002_rain_expansion/layer_d_ready_manifest.csv"",""server_a_source_dir"":""/home/ubuntu/layer_b_site_weather_job/runs/mvp_pool_20260531_002_rain_expansion_layer_d_assets_accept_only/assets_wav_22050_mono"",""promotion_policy_version"":""site_weather_candidate_promotion_v0.1"",""candidate_pool_policy_version"":""site_weather_candidate_pool_v0.2""}"
site_mvp002_site257_1313184_006689_006704,acoustic_ai/layers/layer_b/attempts/murphy__smoke_1__curated_assets/data/weather/site_mvp_002/rain_wind_mixed/rain_wind_mixed__rain_wind__site257_1313184_006689_006704.wav,site,257,1313184,6689.0,6704.0,15.0,site257_1313184,site257_1313184_006689_006704,8,22050,1,rain+wind,true,true,false,medium,medium,none,true,rain_wind_mixed,primary,site_ready_pool,site_policy_v03_provisional,site_ready,rain+wind,usable_rain_with_wind_overlap,0.35162,0.383307,0.323979,wind,bird_or_insect,0.166137,storm_env_prior,5.88,0.06,6.01,4.88,-33.264,-14.263,0.0,site_ready;server_a_promoted;local_staging,site_mvp_002_rain_expansion,"{""site_id"":""257"",""recording_id"":""1313184"",""source_s3_uri"":""s3://eco-acoustic-data.store.adelaideuni.cloud/dataset/original/site_257_bowra-dry-a/downloaded_clips/site_257_item_1313184/site_257_item_1313184_clip_023.webm"",""source_manifest"":""/Users/murphy/Documents/Codex/2026-05-28/spacerobot-268369-comp-6000-capstone2-https-2/debug/site_weather_layer_d_assets_mvp_002_rain_expansion/layer_d_ready_manifest.csv"",""server_a_source_dir"":""/home/ubuntu/layer_b_site_weather_job/runs/mvp_pool_20260531_002_rain_expansion_layer_d_assets_accept_only/assets_wav_22050_mono"",""promotion_policy_version"":""site_weather_candidate_promotion_v0.1"",""candidate_pool_policy_version"":""site_weather_candidate_pool_v0.2""}"
site_mvp002_site257_1539525_006050_006065,acoustic_ai/layers/layer_b/attempts/murphy__smoke_1__curated_assets/data/weather/site_mvp_002/rain_wind_mixed/rain_wind_mixed__rain_wind__site257_1539525_006050_006065.wav,site,257,1539525,6050.0,6065.0,15.0,site257_1539525,site257_1539525_006050_006065,10,22050,1,rain+wind,true,true,false,medium,medium,none,true,rain_wind_mixed,primary,site_ready_pool,site_policy_v03_provisional,site_ready,rain+wind,usable_rain_with_wind_overlap,0.410573,0.433329,0.274216,wind,human_or_machine,0.318893,rain_env_prior,0.35,0.13,1.36,3.45,-38.757,-24.314,0.0,site_ready;server_a_promoted;local_staging,site_mvp_002_rain_expansion,"{""site_id"":""257"",""recording_id"":""1539525"",""source_s3_uri"":""s3://eco-acoustic-data.store.adelaideuni.cloud/dataset/original/site_257_bowra-dry-a/downloaded_clips/site_257_item_1539525/site_257_item_1539525_clip_021.webm"",""source_manifest"":""/Users/murphy/Documents/Codex/2026-05-28/spacerobot-268369-comp-6000-capstone2-https-2/debug/site_weather_layer_d_assets_mvp_002_rain_expansion/layer_d_ready_manifest.csv"",""server_a_source_dir"":""/home/ubuntu/layer_b_site_weather_job/runs/mvp_pool_20260531_002_rain_expansion_layer_d_assets_accept_only/assets_wav_22050_mono"",""promotion_policy_version"":""site_weather_candidate_promotion_v0.1"",""candidate_pool_policy_version"":""site_weather_candidate_pool_v0.2""}"
site_mvp002_site257_216095_006349_006364,acoustic_ai/layers/layer_b/attempts/murphy__smoke_1__curated_assets/data/weather/site_mvp_002/rain_wind_mixed/rain_wind_mixed__rain_wind__site257_216095_006349_006364.wav,site,257,216095,6349.0,6364.0,15.0,site257_216095,site257_216095_006349_006364,12,22050,1,rain+wind,true,true,false,medium,medium,none,true,rain_wind_mixed,primary,site_ready_pool,site_policy_v03_provisional,site_ready,rain+wind,usable_rain_with_wind_overlap,0.343928,0.359122,0.255096,wind,human_or_machine,0.256865,wind_env_prior,1.13,1.69,3.76,5.09,-36.815,-18.741,0.0,site_ready;server_a_promoted;local_staging,site_mvp_002_rain_expansion,"{""site_id"":""257"",""recording_id"":""216095"",""source_s3_uri"":""s3://eco-acoustic-data.store.adelaideuni.cloud/dataset/original/site_257_bowra-dry-a/downloaded_clips/site_257_item_216095/site_257_item_216095_clip_022.webm"",""source_manifest"":""/Users/murphy/Documents/Codex/2026-05-28/spacerobot-268369-comp-6000-capstone2-https-2/debug/site_weather_layer_d_assets_mvp_002_rain_expansion/layer_d_ready_manifest.csv"",""server_a_source_dir"":""/home/ubuntu/layer_b_site_weather_job/runs/mvp_pool_20260531_002_rain_expansion_layer_d_assets_accept_only/assets_wav_22050_mono"",""promotion_policy_version"":""site_weather_candidate_promotion_v0.1"",""candidate_pool_policy_version"":""site_weather_candidate_pool_v0.2""}"
site_mvp002_site257_214659_006775_006790,acoustic_ai/layers/layer_b/attempts/murphy__smoke_1__curated_assets/data/weather/site_mvp_002/rain_wind_mixed/rain_wind_mixed__rain_wind__site257_214659_006775_006790.wav,site,257,214659,6775.0,6790.0,15.0,site257_214659,site257_214659_006775_006790,52,22050,1,rain+wind,true,true,false,medium,medium,none,true,rain_wind_mixed,primary,site_ready_pool,site_policy_v03_provisional,site_ready,rain+wind,usable_rain_with_wind_overlap,0.458888,0.502697,0.450709,wind,human_or_machine,0.187261,storm_env_prior,220.58,77.69,4.79,7.1,-22.363,-5.443,0.0,site_ready;server_a_promoted;local_staging,site_mvp_002_rain_expansion,"{""site_id"":""257"",""recording_id"":""214659"",""source_s3_uri"":""s3://eco-acoustic-data.store.adelaideuni.cloud/dataset/original/site_257_bowra-dry-a/downloaded_clips/site_257_item_214659/site_257_item_214659_clip_023.webm"",""source_manifest"":""/Users/murphy/Documents/Codex/2026-05-28/spacerobot-268369-comp-6000-capstone2-https-2/debug/site_weather_layer_d_assets_mvp_002_rain_expansion/layer_d_ready_manifest.csv"",""server_a_source_dir"":""/home/ubuntu/layer_b_site_weather_job/runs/mvp_pool_20260531_002_rain_expansion_layer_d_assets_accept_only/assets_wav_22050_mono"",""promotion_policy_version"":""site_weather_candidate_promotion_v0.1"",""candidate_pool_policy_version"":""site_weather_candidate_pool_v0.2""}"
