segment_id,source_clip,t_start,t_end,duration_s,diel_bin,season,hour_sin,hour_cos,month_sin,month_cos
1313667_clip015_s000,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_1313667/site_257_item_1313667_clip_015.webm,274.762,290.691,15.929,night,autumn,-0.5,0.866025,0.866025,-0.5
1313667_clip018_s000,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_1313667/site_257_item_1313667_clip_018.webm,42.794,59.745,16.951,night,autumn,-0.5,0.866025,0.866025,-0.5
1313667_clip018_s001,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_1313667/site_257_item_1313667_clip_018.webm,62.253,75.952,13.7,night,autumn,-0.5,0.866025,0.866025,-0.5
1313667_clip024_s000,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_1313667/site_257_item_1313667_clip_024.webm,30.627,41.633,11.006,night,autumn,-0.5,0.866025,0.866025,-0.5
1313802_clip001_s000,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_1313802/site_257_item_1313802_clip_001.webm,65.527,78.065,12.539,dawn,winter,1.0,0.0,0.0,-1.0
1313802_clip001_s001,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_1313802/site_257_item_1313802_clip_001.webm,124.436,138.391,13.955,dawn,winter,1.0,0.0,0.0,-1.0
1313802_clip001_s002,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_1313802/site_257_item_1313802_clip_001.webm,141.549,153.902,12.353,dawn,winter,1.0,0.0,0.0,-1.0
1313802_clip002_s000,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_1313802/site_257_item_1313802_clip_002.webm,239.305,252.122,12.817,dawn,winter,1.0,0.0,0.0,-1.0
1313802_clip002_s001,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_1313802/site_257_item_1313802_clip_002.webm,258.972,271.325,12.353,dawn,winter,1.0,0.0,0.0,-1.0
1313802_clip003_s000,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_1313802/site_257_item_1313802_clip_003.webm,94.761,107.09,12.33,dawn,winter,1.0,0.0,0.0,-1.0
1313802_clip003_s001,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_1313802/site_257_item_1313802_clip_003.webm,198.066,208.446,10.379,dawn,winter,1.0,0.0,0.0,-1.0
1313802_clip004_s000,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_1313802/site_257_item_1313802_clip_004.webm,118.05,132.47,14.42,dawn,winter,1.0,0.0,0.0,-1.0
1313802_clip004_s001,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_1313802/site_257_item_1313802_clip_004.webm,159.684,169.97,10.286,dawn,winter,1.0,0.0,0.0,-1.0
1313802_clip005_s000,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_1313802/site_257_item_1313802_clip_005.webm,45.906,57.423,11.517,dawn,winter,1.0,0.0,0.0,-1.0
1313802_clip007_s000,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_1313802/site_257_item_1313802_clip_007.webm,3.204,13.351,10.147,dawn,winter,1.0,0.0,0.0,-1.0
1313802_clip007_s001,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_1313802/site_257_item_1313802_clip_007.webm,39.195,49.366,10.17,dawn,winter,1.0,0.0,0.0,-1.0
1313802_clip009_s000,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_1313802/site_257_item_1313802_clip_009.webm,1.974,13.235,11.262,dawn,winter,1.0,0.0,0.0,-1.0
1313802_clip024_s000,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_1313802/site_257_item_1313802_clip_024.webm,134.165,148.445,14.28,dawn,winter,1.0,0.0,0.0,-1.0
1313804_clip002_s000,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_1313804/site_257_item_1313804_clip_002.webm,82.826,112.013,29.187,afternoon,winter,-0.5,-0.866025,0.0,-1.0
1313804_clip005_s000,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_1313804/site_257_item_1313804_clip_005.webm,211.65,221.913,10.263,afternoon,winter,-0.5,-0.866025,0.0,-1.0
1313804_clip006_s000,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_1313804/site_257_item_1313804_clip_006.webm,42.446,53.638,11.192,afternoon,winter,-0.5,-0.866025,0.0,-1.0
1313804_clip008_s000,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_1313804/site_257_item_1313804_clip_008.webm,86.587,98.847,12.26,afternoon,winter,-0.5,-0.866025,0.0,-1.0
1313804_clip008_s001,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_1313804/site_257_item_1313804_clip_008.webm,211.0,221.89,10.89,afternoon,winter,-0.5,-0.866025,0.0,-1.0
1313804_clip008_s002,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_1313804/site_257_item_1313804_clip_008.webm,230.458,246.735,16.277,afternoon,winter,-0.5,-0.866025,0.0,-1.0
1313804_clip008_s003,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_1313804/site_257_item_1313804_clip_008.webm,279.243,290.969,11.726,afternoon,winter,-0.5,-0.866025,0.0,-1.0
1313804_clip009_s000,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_1313804/site_257_item_1313804_clip_009.webm,103.468,117.423,13.955,afternoon,winter,-0.5,-0.866025,0.0,-1.0
1313804_clip010_s000,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_1313804/site_257_item_1313804_clip_010.webm,19.737,30.488,10.751,afternoon,winter,-0.5,-0.866025,0.0,-1.0
1313804_clip011_s000,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_1313804/site_257_item_1313804_clip_011.webm,162.54,177.122,14.582,afternoon,winter,-0.5,-0.866025,0.0,-1.0
1313804_clip017_s000,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_1313804/site_257_item_1313804_clip_017.webm,112.663,123.182,10.519,afternoon,winter,-0.5,-0.866025,0.0,-1.0
1313804_clip017_s001,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_1313804/site_257_item_1313804_clip_017.webm,164.304,179.072,14.768,afternoon,winter,-0.5,-0.866025,0.0,-1.0
1313804_clip020_s000,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_1313804/site_257_item_1313804_clip_020.webm,201.596,214.181,12.585,afternoon,winter,-0.5,-0.866025,0.0,-1.0
1313809_clip017_s000,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_1313809/site_257_item_1313809_clip_017.webm,239.166,250.404,11.238,night,winter,-0.5,0.866025,0.0,-1.0
1313809_clip021_s000,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_1313809/site_257_item_1313809_clip_021.webm,207.633,219.591,11.958,night,winter,-0.5,0.866025,0.0,-1.0
1313809_clip022_s000,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_1313809/site_257_item_1313809_clip_022.webm,34.482,45.14,10.658,night,winter,-0.5,0.866025,0.0,-1.0
1313809_clip022_s001,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_1313809/site_257_item_1313809_clip_022.webm,74.304,87.864,13.56,night,winter,-0.5,0.866025,0.0,-1.0
1313809_clip022_s002,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_1313809/site_257_item_1313809_clip_022.webm,114.451,130.844,16.393,night,winter,-0.5,0.866025,0.0,-1.0
1313828_clip001_s000,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_1313828/site_257_item_1313828_clip_001.webm,0.697,15.209,14.512,dawn,winter,1.0,0.0,0.0,-1.0
1313828_clip001_s001,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_1313828/site_257_item_1313828_clip_001.webm,133.561,166.162,32.601,dawn,winter,1.0,0.0,0.0,-1.0
1313828_clip002_s000,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_1313828/site_257_item_1313828_clip_002.webm,81.2,97.013,15.813,dawn,winter,1.0,0.0,0.0,-1.0
1313828_clip002_s001,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_1313828/site_257_item_1313828_clip_002.webm,107.369,128.685,21.316,dawn,winter,1.0,0.0,0.0,-1.0
1313828_clip004_s000,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_1313828/site_257_item_1313828_clip_004.webm,54.962,65.178,10.217,dawn,winter,1.0,0.0,0.0,-1.0
1313828_clip006_s000,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_1313828/site_257_item_1313828_clip_006.webm,114.683,127.594,12.91,dawn,winter,1.0,0.0,0.0,-1.0
1313828_clip007_s000,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_1313828/site_257_item_1313828_clip_007.webm,158.685,171.294,12.608,dawn,winter,1.0,0.0,0.0,-1.0
1313828_clip007_s001,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_1313828/site_257_item_1313828_clip_007.webm,215.412,233.244,17.833,dawn,winter,1.0,0.0,0.0,-1.0
1313828_clip008_s000,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_1313828/site_257_item_1313828_clip_008.webm,171.34,182.857,11.517,dawn,winter,1.0,0.0,0.0,-1.0
1313828_clip008_s001,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_1313828/site_257_item_1313828_clip_008.webm,195.024,208.12,13.096,dawn,winter,1.0,0.0,0.0,-1.0
1313828_clip011_s000,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_1313828/site_257_item_1313828_clip_011.webm,134.026,149.444,15.418,dawn,winter,1.0,0.0,0.0,-1.0
1313828_clip012_s000,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_1313828/site_257_item_1313828_clip_012.webm,40.101,52.082,11.981,dawn,winter,1.0,0.0,0.0,-1.0
1313828_clip012_s001,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_1313828/site_257_item_1313828_clip_012.webm,119.722,132.191,12.469,dawn,winter,1.0,0.0,0.0,-1.0
1313828_clip013_s000,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_1313828/site_257_item_1313828_clip_013.webm,37.454,49.621,12.167,dawn,winter,1.0,0.0,0.0,-1.0
1313828_clip013_s001,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_1313828/site_257_item_1313828_clip_013.webm,108.368,118.77,10.403,dawn,winter,1.0,0.0,0.0,-1.0
1313828_clip014_s000,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_1313828/site_257_item_1313828_clip_014.webm,272.115,287.347,15.232,dawn,winter,1.0,0.0,0.0,-1.0
1313828_clip015_s000,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_1313828/site_257_item_1313828_clip_015.webm,58.05,72.748,14.698,dawn,winter,1.0,0.0,0.0,-1.0
1313828_clip016_s000,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_1313828/site_257_item_1313828_clip_016.webm,31.695,42.539,10.844,dawn,winter,1.0,0.0,0.0,-1.0
1313828_clip020_s000,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_1313828/site_257_item_1313828_clip_020.webm,13.886,24.195,10.31,dawn,winter,1.0,0.0,0.0,-1.0
1313828_clip021_s000,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_1313828/site_257_item_1313828_clip_021.webm,10.379,21.06,10.681,dawn,winter,1.0,0.0,0.0,-1.0
1313828_clip021_s001,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_1313828/site_257_item_1313828_clip_021.webm,155.179,166.789,11.61,dawn,winter,1.0,0.0,0.0,-1.0
1313831_clip011_s000,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_1313831/site_257_item_1313831_clip_011.webm,158.941,169.599,10.658,afternoon,winter,0.0,-1.0,0.0,-1.0
1313831_clip014_s000,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_1313831/site_257_item_1313831_clip_014.webm,5.039,17.136,12.098,afternoon,winter,0.0,-1.0,0.0,-1.0
1313831_clip014_s001,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_1313831/site_257_item_1313831_clip_014.webm,193.469,204.08,10.612,afternoon,winter,0.0,-1.0,0.0,-1.0
1313831_clip014_s002,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_1313831/site_257_item_1313831_clip_014.webm,243.113,257.579,14.466,afternoon,winter,0.0,-1.0,0.0,-1.0
1313831_clip015_s000,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_1313831/site_257_item_1313831_clip_015.webm,190.148,201.805,11.656,afternoon,winter,0.0,-1.0,0.0,-1.0
1313831_clip016_s000,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_1313831/site_257_item_1313831_clip_016.webm,136.394,147.888,11.494,afternoon,winter,0.0,-1.0,0.0,-1.0
1313831_clip016_s001,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_1313831/site_257_item_1313831_clip_016.webm,148.097,163.306,15.209,afternoon,winter,0.0,-1.0,0.0,-1.0
1313831_clip017_s000,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_1313831/site_257_item_1313831_clip_017.webm,149.769,160.845,11.076,afternoon,winter,0.0,-1.0,0.0,-1.0
1313831_clip019_s000,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_1313831/site_257_item_1313831_clip_019.webm,47.508,70.589,23.081,afternoon,winter,0.0,-1.0,0.0,-1.0
1313831_clip019_s001,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_1313831/site_257_item_1313831_clip_019.webm,160.38,171.317,10.937,afternoon,winter,0.0,-1.0,0.0,-1.0
1313831_clip019_s002,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_1313831/site_257_item_1313831_clip_019.webm,261.851,278.547,16.695,afternoon,winter,0.0,-1.0,0.0,-1.0
1313831_clip020_s000,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_1313831/site_257_item_1313831_clip_020.webm,107.996,119.467,11.471,afternoon,winter,0.0,-1.0,0.0,-1.0
1313831_clip023_s000,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_1313831/site_257_item_1313831_clip_023.webm,176.309,191.216,14.907,afternoon,winter,0.0,-1.0,0.0,-1.0
1313833_clip003_s000,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_1313833/site_257_item_1313833_clip_003.webm,78.321,88.352,10.031,night,winter,-0.5,0.866025,0.0,-1.0
1313833_clip009_s000,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_1313833/site_257_item_1313833_clip_009.webm,283.307,293.454,10.147,night,winter,-0.5,0.866025,0.0,-1.0
1313833_clip014_s000,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_1313833/site_257_item_1313833_clip_014.webm,123.53,135.14,11.61,night,winter,-0.5,0.866025,0.0,-1.0
1313833_clip017_s000,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_1313833/site_257_item_1313833_clip_017.webm,284.491,296.983,12.492,night,winter,-0.5,0.866025,0.0,-1.0
1313833_clip018_s000,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_1313833/site_257_item_1313833_clip_018.webm,59.141,73.004,13.862,night,winter,-0.5,0.866025,0.0,-1.0
1313833_clip019_s000,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_1313833/site_257_item_1313833_clip_019.webm,217.176,228.229,11.053,night,winter,-0.5,0.866025,0.0,-1.0
1313833_clip022_s000,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_1313833/site_257_item_1313833_clip_022.webm,254.119,266.704,12.585,night,winter,-0.5,0.866025,0.0,-1.0
1314116_clip001_s000,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_1314116/site_257_item_1314116_clip_001.webm,183.252,194.56,11.308,dawn,winter,1.0,0.0,-0.5,-0.866025
1314116_clip003_s000,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_1314116/site_257_item_1314116_clip_003.webm,256.488,268.678,12.19,dawn,winter,1.0,0.0,-0.5,-0.866025
1314116_clip005_s000,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_1314116/site_257_item_1314116_clip_005.webm,32.601,44.35,11.749,dawn,winter,1.0,0.0,-0.5,-0.866025
1314116_clip005_s001,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_1314116/site_257_item_1314116_clip_005.webm,104.211,117.632,13.421,dawn,winter,1.0,0.0,-0.5,-0.866025
1314118_clip012_s000,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_1314118/site_257_item_1314118_clip_012.webm,279.568,289.808,10.24,morning,winter,0.866025,-0.5,-0.5,-0.866025
1314130_clip002_s000,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_1314130/site_257_item_1314130_clip_002.webm,85.844,95.945,10.101,night,winter,-0.5,0.866025,-0.5,-0.866025
1314130_clip003_s000,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_1314130/site_257_item_1314130_clip_003.webm,134.351,145.287,10.937,night,winter,-0.5,0.866025,-0.5,-0.866025
1314130_clip017_s000,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_1314130/site_257_item_1314130_clip_017.webm,68.87,79.203,10.333,night,winter,-0.5,0.866025,-0.5,-0.866025
1314130_clip018_s000,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_1314130/site_257_item_1314130_clip_018.webm,284.816,295.613,10.797,night,winter,-0.5,0.866025,-0.5,-0.866025
1314130_clip019_s000,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_1314130/site_257_item_1314130_clip_019.webm,163.794,173.801,10.008,night,winter,-0.5,0.866025,-0.5,-0.866025
1314130_clip021_s000,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_1314130/site_257_item_1314130_clip_021.webm,181.58,193.329,11.749,night,winter,-0.5,0.866025,-0.5,-0.866025
1399601_clip001_s000,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_1399601/site_257_item_1399601_clip_001.webm,120.906,131.634,10.728,dawn,spring,1.0,0.0,-1.0,-0.0
1399601_clip008_s000,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_1399601/site_257_item_1399601_clip_008.webm,51.711,66.572,14.861,dawn,spring,1.0,0.0,-1.0,-0.0
1399606_clip014_s000,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_1399606/site_257_item_1399606_clip_014.webm,77.764,88.05,10.286,morning,spring,0.866025,-0.5,-1.0,-0.0
1399606_clip014_s001,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_1399606/site_257_item_1399606_clip_014.webm,183.345,196.487,13.142,morning,spring,0.866025,-0.5,-1.0,-0.0
1399606_clip022_s000,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_1399606/site_257_item_1399606_clip_022.webm,15.279,26.331,11.053,morning,spring,0.866025,-0.5,-1.0,-0.0
1399626_clip001_s000,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_1399626/site_257_item_1399626_clip_001.webm,257.904,270.048,12.144,night,spring,-0.5,0.866025,-1.0,-0.0
1399626_clip002_s000,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_1399626/site_257_item_1399626_clip_002.webm,31.068,48.855,17.786,night,spring,-0.5,0.866025,-1.0,-0.0
1399626_clip002_s001,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_1399626/site_257_item_1399626_clip_002.webm,51.525,63.925,12.399,night,spring,-0.5,0.866025,-1.0,-0.0
1399626_clip002_s002,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_1399626/site_257_item_1399626_clip_002.webm,129.66,140.458,10.797,night,spring,-0.5,0.866025,-1.0,-0.0
1399626_clip003_s000,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_1399626/site_257_item_1399626_clip_003.webm,97.756,109.505,11.749,night,spring,-0.5,0.866025,-1.0,-0.0
1399626_clip003_s001,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_1399626/site_257_item_1399626_clip_003.webm,171.061,185.829,14.768,night,spring,-0.5,0.866025,-1.0,-0.0
1399626_clip003_s002,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_1399626/site_257_item_1399626_clip_003.webm,200.319,210.907,10.588,night,spring,-0.5,0.866025,-1.0,-0.0
1399626_clip003_s003,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_1399626/site_257_item_1399626_clip_003.webm,222.517,234.382,11.865,night,spring,-0.5,0.866025,-1.0,-0.0
1399626_clip003_s004,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_1399626/site_257_item_1399626_clip_003.webm,283.121,299.909,16.788,night,spring,-0.5,0.866025,-1.0,-0.0
1399626_clip004_s000,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_1399626/site_257_item_1399626_clip_004.webm,52.152,64.575,12.423,night,spring,-0.5,0.866025,-1.0,-0.0
1399626_clip004_s001,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_1399626/site_257_item_1399626_clip_004.webm,75.883,86.494,10.612,night,spring,-0.5,0.866025,-1.0,-0.0
