event_id,recording_id,clip_path,clip_index,clip_start_seconds,clip_end_seconds,event_start_seconds,event_end_seconds,event_duration_seconds,event_start_in_clip_seconds,event_end_in_clip_seconds,event_midpoint_seconds,event_midpoint_in_clip_seconds,score,confidence_band,label,label_kind,common_name_tags,species_name_tags,other_tags,source,verification_consensus,snippet_status,sample_bin,sample_local_date,month,month_range,day_of_year,hour_local,temperature_c,humidity_pct,wind_speed_ms,wind_direction_deg,precipitation_mm,precipitation_daily_mm,days_since_rain
13360121,1313384,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_1313384/site_257_item_1313384_clip_020.webm,20,5700.0,6000.0,5853.0,5868.0,15.0,153.0,168.0,5860.5,160.5,0.7168,medium,White-browed Woodswallow,birdnet_other_tag,,,26670:White-browed Woodswallow:general|26669:Artamus superciliosus:general,BirdNET.results.csv,,extractable,dawn,2023-04-09,4,March-May,99,6,13.63,67.49,1.21,200.2,0.0,0.0,9
13360120,1313384,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_1313384/site_257_item_1313384_clip_020.webm,20,5700.0,6000.0,5841.0,5844.0,3.0,141.0,144.0,5842.5,142.5,0.5071,medium,White-browed Woodswallow,birdnet_other_tag,,,26670:White-browed Woodswallow:general|26669:Artamus superciliosus:general,BirdNET.results.csv,,extractable,dawn,2023-04-09,4,March-May,99,6,13.63,67.49,1.21,200.2,0.0,0.0,9
13360119,1313384,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_1313384/site_257_item_1313384_clip_019.webm,19,5400.0,5700.0,5676.0,5679.0,3.0,276.0,279.0,5677.5,277.5,0.5608,medium,Galah,birdnet_common_name,41:Galah,,26796:Eolophus roseicapilla:general,BirdNET.results.csv,,extractable,dawn,2023-04-09,4,March-May,99,6,13.63,67.49,1.21,200.2,0.0,0.0,9
13360118,1313384,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_1313384/site_257_item_1313384_clip_019.webm,19,5400.0,5700.0,5556.0,5559.0,3.0,156.0,159.0,5557.5,157.5,0.5645,medium,Pied Butcherbird,birdnet_common_name,15:Pied Butcherbird,,26694:Cracticus nigrogularis:general,BirdNET.results.csv,,extractable,dawn,2023-04-09,4,March-May,99,6,13.63,67.49,1.21,200.2,0.0,0.0,9
13360117,1313384,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_1313384/site_257_item_1313384_clip_019.webm,19,5400.0,5700.0,5445.0,5448.0,3.0,45.0,48.0,5446.5,46.5,0.7312,medium,White-browed Woodswallow,birdnet_other_tag,,,26670:White-browed Woodswallow:general|26669:Artamus superciliosus:general,BirdNET.results.csv,,extractable,dawn,2023-04-09,4,March-May,99,6,13.63,67.49,1.21,200.2,0.0,0.0,9
13360116,1313384,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_1313384/site_257_item_1313384_clip_017.webm,17,4800.0,5100.0,4923.0,4926.0,3.0,123.0,126.0,4924.5,124.5,0.5188,medium,Rufous Whistler,birdnet_common_name,1:Rufous Whistler,,26665:Pachycephala rufiventris:general,BirdNET.results.csv,,extractable,dawn,2023-04-09,4,March-May,99,6,13.63,67.49,1.21,200.2,0.0,0.0,9
13360115,1313384,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_1313384/site_257_item_1313384_clip_017.webm,17,4800.0,5100.0,4920.0,4926.0,6.0,120.0,126.0,4923.0,123.0,0.5709,medium,Barnardius zonarius,birdnet_other_tag,,,26765:Barnardius zonarius:general|200:Australian Ringneck:general,BirdNET.results.csv,,extractable,dawn,2023-04-09,4,March-May,99,6,13.63,67.49,1.21,200.2,0.0,0.0,9
13360114,1313384,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_1313384/site_257_item_1313384_clip_017.webm,17,4800.0,5100.0,4911.0,4917.0,6.0,111.0,117.0,4914.0,114.0,0.5966,medium,Australian Ringneck,birdnet_other_tag,,,200:Australian Ringneck:general|26765:Barnardius zonarius:general,BirdNET.results.csv,,extractable,dawn,2023-04-09,4,March-May,99,6,13.63,67.49,1.21,200.2,0.0,0.0,9
13360113,1313384,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_1313384/site_257_item_1313384_clip_017.webm,17,4800.0,5100.0,4812.0,4815.0,3.0,12.0,15.0,4813.5,13.5,0.6598,medium,Gray Butcherbird,birdnet_other_tag,,,26693:Gray Butcherbird:general|26692:Cracticus torquatus:general,BirdNET.results.csv,,extractable,dawn,2023-04-09,4,March-May,99,6,13.63,67.49,1.21,200.2,0.0,0.0,9
13360112,1313384,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_1313384/site_257_item_1313384_clip_017.webm,17,4800.0,5100.0,4803.0,4806.0,3.0,3.0,6.0,4804.5,4.5,0.559,medium,Channel-billed Cuckoo,birdnet_common_name,64:Channel-billed Cuckoo,,26678:Scythrops novaehollandiae:general,BirdNET.results.csv,,extractable,dawn,2023-04-09,4,March-May,99,6,13.63,67.49,1.21,200.2,0.0,0.0,9
13360111,1313384,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_1313384/site_257_item_1313384_clip_016.webm,16,4500.0,4800.0,4701.0,4704.0,3.0,201.0,204.0,4702.5,202.5,0.6901,medium,Galah,birdnet_common_name,41:Galah,,26796:Eolophus roseicapilla:general,BirdNET.results.csv,,extractable,dawn,2023-04-09,4,March-May,99,6,13.63,67.49,1.21,200.2,0.0,0.0,9
13360110,1313384,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_1313384/site_257_item_1313384_clip_016.webm,16,4500.0,4800.0,4641.0,4647.0,6.0,141.0,147.0,4644.0,144.0,0.6341,medium,Rufous Whistler,birdnet_common_name,1:Rufous Whistler,,26665:Pachycephala rufiventris:general,BirdNET.results.csv,,extractable,dawn,2023-04-09,4,March-May,99,6,13.63,67.49,1.21,200.2,0.0,0.0,9
13360109,1313384,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_1313384/site_257_item_1313384_clip_016.webm,16,4500.0,4800.0,4545.0,4548.0,3.0,45.0,48.0,4546.5,46.5,0.9788,very_high,Oreoica gutturalis,birdnet_other_tag,,,26679:Oreoica gutturalis:general|164:Crested Bellbird:general,BirdNET.results.csv,,extractable,dawn,2023-04-09,4,March-May,99,6,13.63,67.49,1.21,200.2,0.0,0.0,9
13360108,1313384,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_1313384/site_257_item_1313384_clip_016.webm,16,4500.0,4800.0,4533.0,4536.0,3.0,33.0,36.0,4534.5,34.5,0.8923,high,Oreoica gutturalis,birdnet_other_tag,,,26679:Oreoica gutturalis:general|164:Crested Bellbird:general,BirdNET.results.csv,,extractable,dawn,2023-04-09,4,March-May,99,6,13.63,67.49,1.21,200.2,0.0,0.0,9
13360107,1313384,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_1313384/site_257_item_1313384_clip_015.webm,15,4200.0,4500.0,4419.0,4425.0,6.0,219.0,225.0,4422.0,222.0,0.9553,very_high,Oreoica gutturalis,birdnet_other_tag,,,26679:Oreoica gutturalis:general|164:Crested Bellbird:general,BirdNET.results.csv,,extractable,dawn,2023-04-09,4,March-May,99,6,13.63,67.49,1.21,200.2,0.0,0.0,9
13360106,1313384,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_1313384/site_257_item_1313384_clip_015.webm,15,4200.0,4500.0,4407.0,4416.0,9.0,207.0,216.0,4411.5,211.5,0.8873,high,Oreoica gutturalis,birdnet_other_tag,,,26679:Oreoica gutturalis:general|164:Crested Bellbird:general,BirdNET.results.csv,,extractable,dawn,2023-04-09,4,March-May,99,6,13.63,67.49,1.21,200.2,0.0,0.0,9
13360105,1313384,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_1313384/site_257_item_1313384_clip_015.webm,15,4200.0,4500.0,4398.0,4401.0,3.0,198.0,201.0,4399.5,199.5,0.6825,medium,Corvus coronoides,birdnet_other_tag,,,26660:Corvus coronoides:general|152:Australian Raven:general,BirdNET.results.csv,,extractable,dawn,2023-04-09,4,March-May,99,6,13.63,67.49,1.21,200.2,0.0,0.0,9
13360104,1313384,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_1313384/site_257_item_1313384_clip_015.webm,15,4200.0,4500.0,4335.0,4341.0,6.0,135.0,141.0,4338.0,138.0,0.5052,medium,White-throated Treecreeper,birdnet_common_name,48:White-throated Treecreeper,,26671:Cormobates leucophaea:general,BirdNET.results.csv,,extractable,dawn,2023-04-09,4,March-May,99,6,13.63,67.49,1.21,200.2,0.0,0.0,9
13360103,1313384,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_1313384/site_257_item_1313384_clip_014.webm,14,3900.0,4200.0,4119.0,4122.0,3.0,219.0,222.0,4120.5,220.5,0.7319,medium,Acanthiza uropygialis,birdnet_other_tag,,,26887:Acanthiza uropygialis:general|153:Chestnut-rumped Thornbill:general,BirdNET.results.csv,,extractable,dawn,2023-04-09,4,March-May,99,6,13.63,67.49,1.21,200.2,0.0,0.0,9
13360102,1313384,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_1313384/site_257_item_1313384_clip_014.webm,14,3900.0,4200.0,4107.0,4110.0,3.0,207.0,210.0,4108.5,208.5,0.623,medium,Acanthiza uropygialis,birdnet_other_tag,,,26887:Acanthiza uropygialis:general|153:Chestnut-rumped Thornbill:general,BirdNET.results.csv,,extractable,dawn,2023-04-09,4,March-May,99,6,13.63,67.49,1.21,200.2,0.0,0.0,9
13360101,1313384,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_1313384/site_257_item_1313384_clip_014.webm,14,3900.0,4200.0,4107.0,4113.0,6.0,207.0,213.0,4110.0,210.0,0.6198,medium,Pied Butcherbird,birdnet_common_name,15:Pied Butcherbird,,26694:Cracticus nigrogularis:general,BirdNET.results.csv,,extractable,dawn,2023-04-09,4,March-May,99,6,13.63,67.49,1.21,200.2,0.0,0.0,9
13360100,1313384,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_1313384/site_257_item_1313384_clip_014.webm,14,3900.0,4200.0,4065.0,4068.0,3.0,165.0,168.0,4066.5,166.5,0.9686,very_high,Chestnut-rumped Thornbill,birdnet_other_tag,,,153:Chestnut-rumped Thornbill:general|26887:Acanthiza uropygialis:general,BirdNET.results.csv,,extractable,dawn,2023-04-09,4,March-May,99,6,13.63,67.49,1.21,200.2,0.0,0.0,9
13360099,1313384,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_1313384/site_257_item_1313384_clip_014.webm,14,3900.0,4200.0,4038.0,4044.0,6.0,138.0,144.0,4041.0,141.0,0.7006,medium,Acanthiza uropygialis,birdnet_other_tag,,,26887:Acanthiza uropygialis:general|153:Chestnut-rumped Thornbill:general,BirdNET.results.csv,,extractable,dawn,2023-04-09,4,March-May,99,6,13.63,67.49,1.21,200.2,0.0,0.0,9
13360098,1313384,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_1313384/site_257_item_1313384_clip_014.webm,14,3900.0,4200.0,4026.0,4029.0,3.0,126.0,129.0,4027.5,127.5,0.7784,high,Oreoica gutturalis,birdnet_other_tag,,,26679:Oreoica gutturalis:general|164:Crested Bellbird:general,BirdNET.results.csv,,extractable,dawn,2023-04-09,4,March-May,99,6,13.63,67.49,1.21,200.2,0.0,0.0,9
13360097,1313384,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_1313384/site_257_item_1313384_clip_014.webm,14,3900.0,4200.0,3984.0,3987.0,3.0,84.0,87.0,3985.5,85.5,0.6134,medium,Acanthiza uropygialis,birdnet_other_tag,,,26887:Acanthiza uropygialis:general|153:Chestnut-rumped Thornbill:general,BirdNET.results.csv,,extractable,dawn,2023-04-09,4,March-May,99,6,13.63,67.49,1.21,200.2,0.0,0.0,9
13360096,1313384,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_1313384/site_257_item_1313384_clip_014.webm,14,3900.0,4200.0,3966.0,3969.0,3.0,66.0,69.0,3967.5,67.5,0.6755,medium,Corvus coronoides,birdnet_other_tag,,,26660:Corvus coronoides:general|152:Australian Raven:general,BirdNET.results.csv,,extractable,dawn,2023-04-09,4,March-May,99,6,13.63,67.49,1.21,200.2,0.0,0.0,9
13360095,1313384,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_1313384/site_257_item_1313384_clip_013.webm,13,3600.0,3900.0,3813.0,3819.0,6.0,213.0,219.0,3816.0,216.0,0.6103,medium,Gray Butcherbird,birdnet_other_tag,,,26693:Gray Butcherbird:general|26692:Cracticus torquatus:general,BirdNET.results.csv,,extractable,dawn,2023-04-09,4,March-May,99,6,13.63,67.49,1.21,200.2,0.0,0.0,9
13360094,1313384,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_1313384/site_257_item_1313384_clip_013.webm,13,3600.0,3900.0,3777.0,3783.0,6.0,177.0,183.0,3780.0,180.0,0.6909,medium,Acanthiza uropygialis,birdnet_other_tag,,,26887:Acanthiza uropygialis:general|153:Chestnut-rumped Thornbill:general,BirdNET.results.csv,,extractable,dawn,2023-04-09,4,March-May,99,6,13.63,67.49,1.21,200.2,0.0,0.0,9
13360093,1313384,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_1313384/site_257_item_1313384_clip_013.webm,13,3600.0,3900.0,3735.0,3741.0,6.0,135.0,141.0,3738.0,138.0,0.694,medium,Pied Butcherbird,birdnet_common_name,15:Pied Butcherbird,,26694:Cracticus nigrogularis:general,BirdNET.results.csv,,extractable,dawn,2023-04-09,4,March-May,99,6,13.63,67.49,1.21,200.2,0.0,0.0,9
13360092,1313384,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_1313384/site_257_item_1313384_clip_013.webm,13,3600.0,3900.0,3711.0,3714.0,3.0,111.0,114.0,3712.5,112.5,0.5074,medium,Oreoica gutturalis,birdnet_other_tag,,,26679:Oreoica gutturalis:general|164:Crested Bellbird:general,BirdNET.results.csv,,extractable,dawn,2023-04-09,4,March-May,99,6,13.63,67.49,1.21,200.2,0.0,0.0,9
13360091,1313384,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_1313384/site_257_item_1313384_clip_013.webm,13,3600.0,3900.0,3645.0,3648.0,3.0,45.0,48.0,3646.5,46.5,0.8343,high,Oreoica gutturalis,birdnet_other_tag,,,26679:Oreoica gutturalis:general|164:Crested Bellbird:general,BirdNET.results.csv,,extractable,dawn,2023-04-09,4,March-May,99,6,13.63,67.49,1.21,200.2,0.0,0.0,9
13360090,1313384,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_1313384/site_257_item_1313384_clip_013.webm,13,3600.0,3900.0,3636.0,3639.0,3.0,36.0,39.0,3637.5,37.5,0.6679,medium,Acanthiza uropygialis,birdnet_other_tag,,,26887:Acanthiza uropygialis:general|153:Chestnut-rumped Thornbill:general,BirdNET.results.csv,,extractable,dawn,2023-04-09,4,March-May,99,6,13.63,67.49,1.21,200.2,0.0,0.0,9
13360089,1313384,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_1313384/site_257_item_1313384_clip_013.webm,13,3600.0,3900.0,3603.0,3606.0,3.0,3.0,6.0,3604.5,4.5,0.5324,medium,Acanthiza uropygialis,birdnet_other_tag,,,26887:Acanthiza uropygialis:general|153:Chestnut-rumped Thornbill:general,BirdNET.results.csv,,extractable,dawn,2023-04-09,4,March-May,99,6,13.63,67.49,1.21,200.2,0.0,0.0,9
13360088,1313384,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_1313384/site_257_item_1313384_clip_012.webm,12,3300.0,3600.0,3519.0,3525.0,6.0,219.0,225.0,3522.0,222.0,0.8847,high,Pied Butcherbird,birdnet_common_name,15:Pied Butcherbird,,26694:Cracticus nigrogularis:general,BirdNET.results.csv,,extractable,dawn,2023-04-09,4,March-May,99,6,13.63,67.49,1.21,200.2,0.0,0.0,9
13360087,1313384,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_1313384/site_257_item_1313384_clip_012.webm,12,3300.0,3600.0,3480.0,3483.0,3.0,180.0,183.0,3481.5,181.5,0.8307,high,Acanthiza uropygialis,birdnet_other_tag,,,26887:Acanthiza uropygialis:general|153:Chestnut-rumped Thornbill:general,BirdNET.results.csv,,extractable,dawn,2023-04-09,4,March-May,99,6,13.63,67.49,1.21,200.2,0.0,0.0,9
13360086,1313384,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_1313384/site_257_item_1313384_clip_012.webm,12,3300.0,3600.0,3378.0,3381.0,3.0,78.0,81.0,3379.5,79.5,0.9179,very_high,Pied Butcherbird,birdnet_common_name,15:Pied Butcherbird,,26694:Cracticus nigrogularis:general,BirdNET.results.csv,,extractable,dawn,2023-04-09,4,March-May,99,6,13.63,67.49,1.21,200.2,0.0,0.0,9
13360085,1313384,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_1313384/site_257_item_1313384_clip_012.webm,12,3300.0,3600.0,3360.0,3372.0,12.0,60.0,72.0,3366.0,66.0,0.9313,very_high,Gray Butcherbird,birdnet_other_tag,,,26693:Gray Butcherbird:general|26692:Cracticus torquatus:general,BirdNET.results.csv,,extractable,dawn,2023-04-09,4,March-May,99,6,13.63,67.49,1.21,200.2,0.0,0.0,9
13360084,1313384,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_1313384/site_257_item_1313384_clip_011.webm,11,3000.0,3300.0,3297.0,3300.0,3.0,297.0,300.0,3298.5,298.5,0.5627,medium,Gray Butcherbird,birdnet_other_tag,,,26693:Gray Butcherbird:general|26692:Cracticus torquatus:general,BirdNET.results.csv,,extractable,dawn,2023-04-09,4,March-May,99,6,13.63,67.49,1.21,200.2,0.0,0.0,9
13360083,1313384,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_1313384/site_257_item_1313384_clip_012.webm,12,3300.0,3600.0,3297.0,3303.0,6.0,0.0,3.0,3300.0,0.0,0.7538,high,Pied Butcherbird,birdnet_common_name,15:Pied Butcherbird,,26694:Cracticus nigrogularis:general,BirdNET.results.csv,,extractable,dawn,2023-04-09,4,March-May,99,6,13.63,67.49,1.21,200.2,0.0,0.0,9
13360082,1313384,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_1313384/site_257_item_1313384_clip_011.webm,11,3000.0,3300.0,3159.0,3162.0,3.0,159.0,162.0,3160.5,160.5,0.7947,high,Gray Butcherbird,birdnet_other_tag,,,26693:Gray Butcherbird:general|26692:Cracticus torquatus:general,BirdNET.results.csv,,extractable,dawn,2023-04-09,4,March-May,99,6,13.63,67.49,1.21,200.2,0.0,0.0,9
13360081,1313384,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_1313384/site_257_item_1313384_clip_011.webm,11,3000.0,3300.0,3072.0,3075.0,3.0,72.0,75.0,3073.5,73.5,0.9837,very_high,Oreoica gutturalis,birdnet_other_tag,,,26679:Oreoica gutturalis:general|164:Crested Bellbird:general,BirdNET.results.csv,,extractable,dawn,2023-04-09,4,March-May,99,6,13.63,67.49,1.21,200.2,0.0,0.0,9
13360080,1313384,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_1313384/site_257_item_1313384_clip_010.webm,10,2700.0,3000.0,2907.0,2913.0,6.0,207.0,213.0,2910.0,210.0,0.68,medium,Pied Butcherbird,birdnet_common_name,15:Pied Butcherbird,,26694:Cracticus nigrogularis:general,BirdNET.results.csv,,extractable,dawn,2023-04-09,4,March-May,99,6,13.63,67.49,1.21,200.2,0.0,0.0,9
13360079,1313384,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_1313384/site_257_item_1313384_clip_010.webm,10,2700.0,3000.0,2871.0,2877.0,6.0,171.0,177.0,2874.0,174.0,0.9795,very_high,Pied Butcherbird,birdnet_common_name,15:Pied Butcherbird,,26694:Cracticus nigrogularis:general,BirdNET.results.csv,,extractable,dawn,2023-04-09,4,March-May,99,6,13.63,67.49,1.21,200.2,0.0,0.0,9
13360078,1313384,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_1313384/site_257_item_1313384_clip_010.webm,10,2700.0,3000.0,2859.0,2862.0,3.0,159.0,162.0,2860.5,160.5,0.9969,very_high,Oreoica gutturalis,birdnet_other_tag,,,26679:Oreoica gutturalis:general|164:Crested Bellbird:general,BirdNET.results.csv,,extractable,dawn,2023-04-09,4,March-May,99,6,13.63,67.49,1.21,200.2,0.0,0.0,9
13360077,1313384,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_1313384/site_257_item_1313384_clip_010.webm,10,2700.0,3000.0,2844.0,2859.0,15.0,144.0,159.0,2851.5,151.5,0.9542,very_high,Oreoica gutturalis,birdnet_other_tag,,,26679:Oreoica gutturalis:general|164:Crested Bellbird:general,BirdNET.results.csv,,extractable,dawn,2023-04-09,4,March-May,99,6,13.63,67.49,1.21,200.2,0.0,0.0,9
13360076,1313384,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_1313384/site_257_item_1313384_clip_009.webm,9,2400.0,2700.0,2610.0,2613.0,3.0,210.0,213.0,2611.5,211.5,0.8039,high,Pied Butcherbird,birdnet_common_name,15:Pied Butcherbird,,26694:Cracticus nigrogularis:general,BirdNET.results.csv,,extractable,dawn,2023-04-09,4,March-May,99,6,13.63,67.49,1.21,200.2,0.0,0.0,9
13360075,1313384,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_1313384/site_257_item_1313384_clip_009.webm,9,2400.0,2700.0,2436.0,2442.0,6.0,36.0,42.0,2439.0,39.0,0.9631,very_high,Psephotus varius,birdnet_other_tag,,,26870:Psephotus varius:general|223:Mulga Parrot:general,BirdNET.results.csv,,extractable,dawn,2023-04-09,4,March-May,99,6,13.63,67.49,1.21,200.2,0.0,0.0,9
13360074,1313384,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_1313384/site_257_item_1313384_clip_009.webm,9,2400.0,2700.0,2424.0,2433.0,9.0,24.0,33.0,2428.5,28.5,0.6784,medium,Psephotus varius,birdnet_other_tag,,,26870:Psephotus varius:general|223:Mulga Parrot:general,BirdNET.results.csv,,extractable,dawn,2023-04-09,4,March-May,99,6,13.63,67.49,1.21,200.2,0.0,0.0,9
13360073,1313384,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_1313384/site_257_item_1313384_clip_009.webm,9,2400.0,2700.0,2409.0,2412.0,3.0,9.0,12.0,2410.5,10.5,0.5694,medium,Pied Butcherbird,birdnet_common_name,15:Pied Butcherbird,,26694:Cracticus nigrogularis:general,BirdNET.results.csv,,extractable,dawn,2023-04-09,4,March-May,99,6,13.63,67.49,1.21,200.2,0.0,0.0,9
13360072,1313384,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_1313384/site_257_item_1313384_clip_008.webm,8,2100.0,2400.0,2397.0,2400.0,3.0,297.0,300.0,2398.5,298.5,0.6093,medium,Pied Butcherbird,birdnet_common_name,15:Pied Butcherbird,,26694:Cracticus nigrogularis:general,BirdNET.results.csv,,extractable,dawn,2023-04-09,4,March-May,99,6,13.63,67.49,1.21,200.2,0.0,0.0,9
13360071,1313384,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_1313384/site_257_item_1313384_clip_008.webm,8,2100.0,2400.0,2373.0,2376.0,3.0,273.0,276.0,2374.5,274.5,0.8879,high,Pied Butcherbird,birdnet_common_name,15:Pied Butcherbird,,26694:Cracticus nigrogularis:general,BirdNET.results.csv,,extractable,dawn,2023-04-09,4,March-May,99,6,13.63,67.49,1.21,200.2,0.0,0.0,9
13360070,1313384,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_1313384/site_257_item_1313384_clip_008.webm,8,2100.0,2400.0,2337.0,2340.0,3.0,237.0,240.0,2338.5,238.5,0.8989,high,Pied Butcherbird,birdnet_common_name,15:Pied Butcherbird,,26694:Cracticus nigrogularis:general,BirdNET.results.csv,,extractable,dawn,2023-04-09,4,March-May,99,6,13.63,67.49,1.21,200.2,0.0,0.0,9
